Date,Predicted,Coin,Model
2023-10-02 18:00:00,27146.906675756076,BTC,Prophet
2023-10-02 19:00:00,27150.72224690554,BTC,Prophet
2023-10-02 20:00:00,27159.532733761724,BTC,Prophet
2023-10-02 21:00:00,27173.078968526745,BTC,Prophet
2023-10-02 22:00:00,27184.51755975167,BTC,Prophet
2023-10-02 23:00:00,27187.120566315825,BTC,Prophet
2023-10-03 00:00:00,27181.035554858987,BTC,Prophet
2023-10-03 01:00:00,27173.37301750956,BTC,Prophet
2023-10-03 02:00:00,27171.58094400252,BTC,Prophet
2023-10-03 03:00:00,27176.73765922834,BTC,Prophet
2023-10-03 04:00:00,27183.368772389433,BTC,Prophet
2023-10-03 05:00:00,27185.74792091848,BTC,Prophet
2023-10-03 06:00:00,27184.098596101154,BTC,Prophet
2023-10-03 07:00:00,27184.277016484884,BTC,Prophet
2023-10-03 08:00:00,27191.219533857555,BTC,Prophet
2023-10-03 09:00:00,27202.90841958464,BTC,Prophet
2023-10-03 10:00:00,27211.268749395516,BTC,Prophet
2023-10-03 11:00:00,27209.507653585664,BTC,Prophet
2023-10-03 12:00:00,27198.82408064339,BTC,Prophet
2023-10-03 13:00:00,27187.794844624575,BTC,Prophet
2023-10-03 14:00:00,27184.816381383673,BTC,Prophet
2023-10-03 15:00:00,27190.787342306074,BTC,Prophet
2023-10-03 16:00:00,27199.00118903118,BTC,Prophet
2023-10-03 17:00:00,27202.16783657801,BTC,Prophet
2023-10-03 18:00:00,27199.560573781106,BTC,Prophet
2023-10-03 19:00:00,27197.31329646026,BTC,Prophet
2023-10-03 20:00:00,27201.787884619087,BTC,Prophet
2023-10-03 21:00:00,27212.80647179801,BTC,Prophet
2023-10-03 22:00:00,27223.583230363965,BTC,Prophet
2023-10-03 23:00:00,27227.423243520523,BTC,Prophet
2023-10-04 00:00:00,27224.482070501806,BTC,Prophet
2023-10-04 01:00:00,27221.852988359053,BTC,Prophet
2023-10-04 02:00:00,27226.941706978087,BTC,Prophet
2023-10-04 03:00:00,27240.75966697117,BTC,Prophet
2023-10-04 04:00:00,27257.74176114179,BTC,Prophet
2023-10-04 05:00:00,27272.048153346725,BTC,Prophet
2023-10-04 06:00:00,27283.767468493934,BTC,Prophet
2023-10-04 07:00:00,27298.60130294116,BTC,Prophet
2023-10-04 08:00:00,27321.313519789863,BTC,Prophet
2023-10-04 09:00:00,27349.698153430047,BTC,Prophet
2023-10-04 10:00:00,27375.478615031097,BTC,Prophet
2023-10-04 11:00:00,27391.649437073076,BTC,Prophet
2023-10-04 12:00:00,27399.18867377269,BTC,Prophet
2023-10-04 13:00:00,27406.44669479226,BTC,Prophet
2023-10-04 14:00:00,27421.59076304289,BTC,Prophet
2023-10-04 15:00:00,27445.290489880506,BTC,Prophet
2023-10-04 16:00:00,27470.613295371473,BTC,Prophet
2023-10-04 17:00:00,27490.048885150725,BTC,Prophet
2023-10-04 18:00:00,27502.65893723259,BTC,Prophet
2023-10-04 19:00:00,27514.37699948948,BTC,Prophet
2023-10-04 20:00:00,27531.37839563342,BTC,Prophet
2023-10-04 21:00:00,27553.314856083838,BTC,Prophet
2023-10-04 22:00:00,27573.24846774254,BTC,Prophet
2023-10-04 23:00:00,27584.352486277865,BTC,Prophet
2023-10-05 00:00:00,27586.67259286131,BTC,Prophet
2023-10-05 01:00:00,27587.21555744099,BTC,Prophet
2023-10-05 02:00:00,27593.325087202065,BTC,Prophet
2023-10-05 03:00:00,27605.975955438676,BTC,Prophet
2023-10-05 04:00:00,27619.592240943974,BTC,Prophet
2023-10-05 05:00:00,27628.349345024166,BTC,Prophet
2023-10-05 06:00:00,27632.37705716753,BTC,Prophet
2023-10-05 07:00:00,27637.443619966078,BTC,Prophet
2023-10-05 08:00:00,27648.404263113105,BTC,Prophet
2023-10-05 09:00:00,27663.168040123313,BTC,Prophet
2023-10-05 10:00:00,27673.59567260983,BTC,Prophet
2023-10-05 11:00:00,27672.83965699938,BTC,Prophet
2023-10-05 12:00:00,27662.054770783296,BTC,Prophet
2023-10-05 13:00:00,27649.78473920303,BTC,Prophet
2023-10-05 14:00:00,27644.404479522025,BTC,Prophet
2023-10-05 15:00:00,27646.803045161603,BTC,Prophet
2023-10-05 16:00:00,27650.276428596444,BTC,Prophet
2023-10-05 17:00:00,27647.5492675178,BTC,Prophet
2023-10-05 18:00:00,27637.92168208472,BTC,Prophet
2023-10-05 19:00:00,27627.566279425264,BTC,Prophet
2023-10-05 20:00:00,27622.895159173087,BTC,Prophet
2023-10-05 21:00:00,27623.791672501786,BTC,Prophet
2023-10-05 22:00:00,27623.541564405554,BTC,Prophet
2023-10-05 23:00:00,27615.531077707947,BTC,Prophet
2023-10-06 00:00:00,27600.0056344338,BTC,Prophet
2023-10-06 01:00:00,27584.156088627384,BTC,Prophet
2023-10-06 02:00:00,27575.49235918947,BTC,Prophet
2023-10-06 03:00:00,27575.135565480035,BTC,Prophet
2023-10-06 04:00:00,27577.634520496147,BTC,Prophet
2023-10-06 05:00:00,27577.266270379318,BTC,Prophet
2023-10-06 06:00:00,27574.237969517377,BTC,Prophet
2023-10-06 07:00:00,27574.37005654812,BTC,Prophet
2023-10-06 08:00:00,27582.544211955068,BTC,Prophet
2023-10-06 09:00:00,27596.669937925908,BTC,Prophet
2023-10-06 10:00:00,27608.582468286844,BTC,Prophet
2023-10-06 11:00:00,27611.383262348318,BTC,Prophet
2023-10-06 12:00:00,27606.151214741592,BTC,Prophet
2023-10-06 13:00:00,27601.33033308674,BTC,Prophet
2023-10-06 14:00:00,27605.173287832422,BTC,Prophet
2023-10-06 15:00:00,27618.42594000379,BTC,Prophet
2023-10-06 16:00:00,27634.221985750955,BTC,Prophet
2023-10-06 17:00:00,27645.10673899472,BTC,Prophet
2023-10-06 18:00:00,27650.18625385903,BTC,Prophet
2023-10-06 19:00:00,27655.42679427741,BTC,Prophet
2023-10-06 20:00:00,27667.024453622347,BTC,Prophet
2023-10-06 21:00:00,27684.639643975188,BTC,Prophet
2023-10-06 22:00:00,27701.33105052336,BTC,Prophet
2023-10-06 23:00:00,27710.256594309798,BTC,Prophet
2023-10-07 00:00:00,27711.43498315088,BTC,Prophet
2023-10-07 01:00:00,27711.83480884222,BTC,Prophet
2023-10-07 02:00:00,27718.750963656916,BTC,Prophet
2023-10-07 03:00:00,27733.0994640467,BTC,Prophet
2023-10-07 04:00:00,27749.2365027756,BTC,Prophet
2023-10-07 05:00:00,27761.261386266102,BTC,Prophet
2023-10-07 06:00:00,27769.220616558618,BTC,Prophet
2023-10-07 07:00:00,27778.793055649072,BTC,Prophet
2023-10-07 08:00:00,27794.73962821295,BTC,Prophet
2023-10-07 09:00:00,27814.871381704095,BTC,Prophet
2023-10-07 10:00:00,27830.948593321482,BTC,Prophet
2023-10-07 11:00:00,27836.022162961042,BTC,Prophet
2023-10-07 12:00:00,27831.145413209888,BTC,Prophet
2023-10-07 13:00:00,27824.762041145907,BTC,Prophet
2023-10-07 14:00:00,27825.14962313816,BTC,Prophet
2023-10-07 15:00:00,27833.103779296063,BTC,Prophet
2023-10-07 16:00:00,27841.8321413336,BTC,Prophet
2023-10-07 17:00:00,27843.977153990996,BTC,Prophet
2023-10-07 18:00:00,27838.763924348874,BTC,Prophet
2023-10-07 19:00:00,27832.298142754626,BTC,Prophet
2023-10-07 20:00:00,27830.933897976854,BTC,Prophet
2023-10-07 21:00:00,27834.506129199042,BTC,Prophet
2023-10-07 22:00:00,27836.262336241496,BTC,Prophet
2023-10-07 23:00:00,27829.561119718837,BTC,Prophet
2023-10-08 00:00:00,27814.631161680263,BTC,Prophet
2023-10-08 01:00:00,27798.657637413813,BTC,Prophet
2023-10-08 02:00:00,27789.155865402594,BTC,Prophet
2023-10-08 03:00:00,27787.26331833288,BTC,Prophet
2023-10-08 04:00:00,27787.5558519793,BTC,Prophet
2023-10-08 05:00:00,27784.347844357584,BTC,Prophet
2023-10-08 06:00:00,27777.89353991536,BTC,Prophet
2023-10-08 07:00:00,27774.069571068558,BTC,Prophet
2023-10-08 08:00:00,27777.822146427854,BTC,Prophet
2023-10-08 09:00:00,27787.13275637032,BTC,Prophet
2023-10-08 10:00:00,27793.91511517744,BTC,Prophet
2023-10-08 11:00:00,27791.354606032146,BTC,Prophet
2023-10-08 12:00:00,27780.618374487316,BTC,Prophet
2023-10-08 13:00:00,27770.241836588993,BTC,Prophet
2023-10-08 14:00:00,27768.57102097754,BTC,Prophet
2023-10-08 15:00:00,27776.44586615001,BTC,Prophet
2023-10-08 16:00:00,27787.093627500177,BTC,Prophet
2023-10-08 17:00:00,27793.15143119541,BTC,Prophet
2023-10-08 18:00:00,27793.81419222501,BTC,Prophet
2023-10-08 19:00:00,27795.132919323994,BTC,Prophet
2023-10-08 20:00:00,27803.383224397003,BTC,Prophet
2023-10-08 21:00:00,27818.298770120087,BTC,Prophet
2023-10-08 22:00:00,27833.004264413663,BTC,Prophet
2023-10-08 23:00:00,27840.715557105374,BTC,Prophet
2023-10-09 00:00:00,27841.50042954144,BTC,Prophet
2023-10-09 01:00:00,27842.36704481524,BTC,Prophet
2023-10-09 02:00:00,27850.639839742784,BTC,Prophet
2023-10-09 03:00:00,27867.25395301359,BTC,Prophet
2023-10-09 04:00:00,27886.574015649236,BTC,Prophet
2023-10-09 05:00:00,27902.696963736184,BTC,Prophet
2023-10-09 06:00:00,27915.65613423224,BTC,Prophet
2023-10-09 07:00:00,27931.106581320426,BTC,Prophet
2023-10-09 08:00:00,27953.775067199997,BTC,Prophet
2023-10-09 09:00:00,27981.42854247364,BTC,Prophet
2023-10-09 10:00:00,28005.773800135685,BTC,Prophet
2023-10-09 11:00:00,28019.79953513806,BTC,Prophet
2023-10-09 12:00:00,28024.488921965512,BTC,Prophet
2023-10-09 13:00:00,28028.208444916232,BTC,Prophet
2023-10-09 14:00:00,28039.15237097313,BTC,Prophet
2023-10-09 15:00:00,28058.027959429448,BTC,Prophet
2023-10-09 16:00:00,28077.95053858515,BTC,Prophet
2023-10-09 17:00:00,28091.46746541877,BTC,Prophet
2023-10-09 18:00:00,28097.707167675435,BTC,Prophet
2023-10-09 19:00:00,28102.67827677729,BTC,Prophet
2023-10-09 20:00:00,28112.638658626205,BTC,Prophet
2023-10-09 21:00:00,28127.329069293985,BTC,Prophet
2023-10-09 22:00:00,28139.90604155139,BTC,Prophet
2023-10-09 23:00:00,28143.641558857467,BTC,Prophet
2023-10-10 00:00:00,28138.6831127921,BTC,Prophet
2023-10-10 01:00:00,28132.141120787626,BTC,Prophet
2023-10-10 02:00:00,28131.46349825647,BTC,Prophet
2023-10-10 03:00:00,28137.728496140156,BTC,Prophet
2023-10-10 04:00:00,28145.461650070552,BTC,Prophet
2023-10-10 05:00:00,28148.936524297096,BTC,Prophet
2023-10-10 06:00:00,28148.37653730329,BTC,Prophet
2023-10-10 07:00:00,28149.637835237907,BTC,Prophet
2023-10-10 08:00:00,28157.65669787774,BTC,Prophet
2023-10-10 09:00:00,28170.415324986003,BTC,Prophet
2023-10-10 10:00:00,28179.83872109019,BTC,Prophet
2023-10-10 11:00:00,28179.133945699145,BTC,Prophet
2023-10-10 12:00:00,28169.49987692912,BTC,Prophet
2023-10-10 13:00:00,28159.513258875297,BTC,Prophet
2023-10-10 14:00:00,28157.570457868107,BTC,Prophet
2023-10-10 15:00:00,28164.57005618941,BTC,Prophet
2023-10-10 16:00:00,28173.805446808925,BTC,Prophet
2023-10-10 17:00:00,28177.986476511112,BTC,Prophet
2023-10-10 18:00:00,28176.386366338465,BTC,Prophet
2023-10-10 19:00:00,28175.138944768245,BTC,Prophet
2023-10-10 20:00:00,28180.606024901914,BTC,Prophet
2023-10-10 21:00:00,28192.60967384047,BTC,Prophet
2023-10-10 22:00:00,28204.36399796544,BTC,Prophet
2023-10-10 23:00:00,28209.174014957738,BTC,Prophet
2023-10-11 00:00:00,28207.19521899677,BTC,Prophet
2023-10-11 01:00:00,28205.52082254873,BTC,Prophet
2023-10-11 02:00:00,28211.55647139001,BTC,Prophet
2023-10-11 03:00:00,28226.31354250286,BTC,Prophet
2023-10-11 04:00:00,28244.22686554384,BTC,Prophet
2023-10-11 05:00:00,28259.456541710868,BTC,Prophet
2023-10-11 06:00:00,28272.091133742935,BTC,Prophet
2023-10-11 07:00:00,28287.83217632706,BTC,Prophet
2023-10-11 08:00:00,28311.44347139299,BTC,Prophet
2023-10-11 09:00:00,28340.71899266264,BTC,Prophet
2023-10-11 10:00:00,28367.38209114537,BTC,Prophet
2023-10-11 11:00:00,28384.427239672546,BTC,Prophet
2023-10-11 12:00:00,28392.832433329815,BTC,Prophet
2023-10-11 13:00:00,28400.947983167895,BTC,Prophet
2023-10-11 14:00:00,28416.94109400822,BTC,Prophet
2023-10-11 15:00:00,28441.481319649083,BTC,Prophet
2023-10-11 16:00:00,28467.63602312901,BTC,Prophet
2023-10-11 17:00:00,28487.89485358828,BTC,Prophet
2023-10-11 18:00:00,28501.319433092045,BTC,Prophet
2023-10-11 19:00:00,28513.843254102285,BTC,Prophet
2023-10-11 20:00:00,28531.64158546972,BTC,Prophet
2023-10-11 21:00:00,28554.36610330281,BTC,Prophet
2023-10-11 22:00:00,28575.078840753195,BTC,Prophet
2023-10-11 23:00:00,28586.95300028772,BTC,Prophet
2023-10-12 00:00:00,28590.03421044781,BTC,Prophet
2023-10-12 01:00:00,28591.329189114713,BTC,Prophet
2023-10-12 02:00:00,28598.181591975503,BTC,Prophet
2023-10-12 03:00:00,28611.566141403382,BTC,Prophet
2023-10-12 04:00:00,28625.906865846635,BTC,Prophet
2023-10-12 05:00:00,28635.379116846005,BTC,Prophet
2023-10-12 06:00:00,28640.11263471339,BTC,Prophet
2023-10-12 07:00:00,28645.875613449294,BTC,Prophet
2023-10-12 08:00:00,28657.523234748896,BTC,Prophet
2023-10-12 09:00:00,28672.964504724845,BTC,Prophet
2023-10-12 10:00:00,28684.060098186583,BTC,Prophet
2023-10-12 11:00:00,28683.96246536116,BTC,Prophet
2023-10-12 12:00:00,28673.826338145813,BTC,Prophet
2023-10-12 13:00:00,28662.19539679785,BTC,Prophet
2023-10-12 14:00:00,28657.444514210845,BTC,Prophet
2023-10-12 15:00:00,28660.46270004846,BTC,Prophet
2023-10-12 16:00:00,28664.54590365527,BTC,Prophet
2023-10-12 17:00:00,28662.41872020736,BTC,Prophet
2023-10-12 18:00:00,28653.381227984,BTC,Prophet
2023-10-12 19:00:00,28643.605992858073,BTC,Prophet
2023-10-12 20:00:00,28639.505073844157,BTC,Prophet
2023-10-12 21:00:00,28640.961782131293,BTC,Prophet
2023-10-12 22:00:00,28641.26182336839,BTC,Prophet
2023-10-12 23:00:00,28633.791401681963,BTC,Prophet
2023-10-13 00:00:00,28618.795901042165,BTC,Prophet
2023-10-13 01:00:00,28603.466138088676,BTC,Prophet
2023-10-13 02:00:00,28595.31199497403,BTC,Prophet
2023-10-13 03:00:00,28595.45455495651,BTC,Prophet
2023-10-13 04:00:00,28598.442595604294,BTC,Prophet
2023-10-13 05:00:00,28598.55312828039,BTC,Prophet
2023-10-13 06:00:00,28595.993273267482,BTC,Prophet
2023-10-13 07:00:00,28596.583435757962,BTC,Prophet
2023-10-13 08:00:00,28605.20526346974,BTC,Prophet
2023-10-13 09:00:00,28619.768226494605,BTC,Prophet
2023-10-13 10:00:00,28632.107527238568,BTC,Prophet
2023-10-13 11:00:00,28635.324594276328,BTC,Prophet
2023-10-13 12:00:00,28630.49829218211,BTC,Prophet
2023-10-13 13:00:00,28626.072599208353,BTC,Prophet
2023-10-13 14:00:00,28630.30015712068,BTC,Prophet
2023-10-13 15:00:00,28643.926798956563,BTC,Prophet
2023-10-13 16:00:00,28660.086193569077,BTC,Prophet
2023-10-13 17:00:00,28671.32362828205,BTC,Prophet
2023-10-13 18:00:00,28676.74513131937,BTC,Prophet
2023-10-13 19:00:00,28682.316941419063,BTC,Prophet
2023-10-13 20:00:00,28694.235127460433,BTC,Prophet
2023-10-13 21:00:00,28712.160077741657,BTC,Prophet
2023-10-13 22:00:00,28729.1504543761,BTC,Prophet
2023-10-13 23:00:00,28738.36415604485,BTC,Prophet
2023-10-14 00:00:00,28739.819868918326,BTC,Prophet
2023-10-14 01:00:00,28740.48616386446,BTC,Prophet
2023-10-14 02:00:00,28747.657912946997,BTC,Prophet
2023-10-14 03:00:00,28762.25111313487,BTC,Prophet
2023-10-14 04:00:00,28778.62193842796,BTC,Prophet
2023-10-14 05:00:00,28790.8696772186,BTC,Prophet
2023-10-14 06:00:00,28799.04081424348,BTC,Prophet
2023-10-14 07:00:00,28808.814194926857,BTC,Prophet
2023-10-14 08:00:00,28824.950728109245,BTC,Prophet
2023-10-14 09:00:00,28845.261446142125,BTC,Prophet
2023-10-14 10:00:00,28861.5066118639,BTC,Prophet
2023-10-14 11:00:00,28866.737111550083,BTC,Prophet
2023-10-14 12:00:00,28862.00625491322,BTC,Prophet
2023-10-14 13:00:00,28855.75772689776,BTC,Prophet
2023-10-14 14:00:00,28856.269092489085,BTC,Prophet
2023-10-14 15:00:00,28864.33596116267,BTC,Prophet
2023-10-14 16:00:00,28873.165954747878,BTC,Prophet
2023-10-14 17:00:00,28875.401508856212,BTC,Prophet
2023-10-14 18:00:00,28870.267722195047,BTC,Prophet
2023-10-14 19:00:00,28863.870277493126,BTC,Prophet
2023-10-14 20:00:00,28862.563256664085,BTC,Prophet
2023-10-14 21:00:00,28866.181592793808,BTC,Prophet
2023-10-14 22:00:00,28867.972780370073,BTC,Prophet
2023-10-14 23:00:00,28861.29541543797,BTC,Prophet
2023-10-15 00:00:00,28846.378176244743,BTC,Prophet
2023-10-15 01:00:00,28830.406235048446,BTC,Prophet
2023-10-15 02:00:00,28820.89490806271,BTC,Prophet
2023-10-15 03:00:00,28818.981666486583,BTC,Prophet
2023-10-15 04:00:00,28819.2423653747,BTC,Prophet
2023-10-15 05:00:00,28815.991382798158,BTC,Prophet
2023-10-15 06:00:00,28809.482964039315,BTC,Prophet
2023-10-15 07:00:00,28805.59374312043,BTC,Prophet
2023-10-15 08:00:00,28809.26993104648,BTC,Prophet
2023-10-15 09:00:00,28818.493021363112,BTC,Prophet
2023-10-15 10:00:00,28825.176732305816,BTC,Prophet
2023-10-15 11:00:00,28822.506451794092,BTC,Prophet
2023-10-15 12:00:00,28811.64933090008,BTC,Prophet
2023-10-15 13:00:00,28801.140791982234,BTC,Prophet
2023-10-15 14:00:00,28799.32687077232,BTC,Prophet
2023-10-15 15:00:00,28807.047513654867,BTC,Prophet
2023-10-15 16:00:00,28817.529984698416,BTC,Prophet
2023-10-15 17:00:00,28823.411419534095,BTC,Prophet
2023-10-15 18:00:00,28823.886743410996,BTC,Prophet
2023-10-15 19:00:00,28825.006976114008,BTC,Prophet
2023-10-15 20:00:00,28833.047741395498,BTC,Prophet
2023-10-15 21:00:00,28847.742714572363,BTC,Prophet
2023-10-15 22:00:00,28862.2166170033,BTC,Prophet
2023-10-15 23:00:00,28869.68531275118,BTC,Prophet
2023-10-16 00:00:00,28870.21659819593,BTC,Prophet
2023-10-16 01:00:00,28870.81865226565,BTC,Prophet
2023-10-16 02:00:00,28878.815928407315,BTC,Prophet
2023-10-16 03:00:00,28895.143582746197,BTC,Prophet
2023-10-16 04:00:00,28914.166264541465,BTC,Prophet
2023-10-16 05:00:00,28929.980928913737,BTC,Prophet
2023-10-16 06:00:00,28942.62093266478,BTC,Prophet
2023-10-16 07:00:00,28957.74135062178,BTC,Prophet
2023-10-16 08:00:00,28980.068966434148,BTC,Prophet
2023-10-16 09:00:00,29007.370752959036,BTC,Prophet
2023-10-16 10:00:00,29031.353526249717,BTC,Prophet
2023-10-16 11:00:00,29045.00600512419,BTC,Prophet
2023-10-16 12:00:00,29049.311388741145,BTC,Prophet
2023-10-16 13:00:00,29052.63618687592,BTC,Prophet
2023-10-16 14:00:00,29063.174692799228,BTC,Prophet
2023-10-16 15:00:00,29081.634192898404,BTC,Prophet
2023-10-16 16:00:00,29101.13004337505,BTC,Prophet
2023-10-16 17:00:00,29114.20962991903,BTC,Prophet
2023-10-16 18:00:00,29120.00140979291,BTC,Prophet
2023-10-16 19:00:00,29124.514044746873,BTC,Prophet
2023-10-16 20:00:00,29134.005431819707,BTC,Prophet
2023-10-16 21:00:00,29148.21635902785,BTC,Prophet
2023-10-16 22:00:00,29160.303391896912,BTC,Prophet
2023-10-16 23:00:00,29169.466472318523,BTC,Prophet
2023-10-17 00:00:00,29169.92520137547,BTC,Prophet
2023-10-17 01:00:00,29168.79003168299,BTC,Prophet
2023-10-17 02:00:00,29173.508914642796,BTC,Prophet
2023-10-17 03:00:00,29185.160137997773,BTC,Prophet
2023-10-17 04:00:00,29198.269274987113,BTC,Prophet
2023-10-17 05:00:00,29207.10992827839,BTC,Prophet
2023-10-17 06:00:00,29211.905555580233,BTC,Prophet
2023-10-17 07:00:00,29218.51234307194,BTC,Prophet
2023-10-17 08:00:00,29231.86661137497,BTC,Prophet
2023-10-17 09:00:00,29249.950601900862,BTC,Prophet
2023-10-17 10:00:00,29264.689361632634,BTC,Prophet
2023-10-17 11:00:00,29269.289993342543,BTC,Prophet
2023-10-17 12:00:00,29264.951419214427,BTC,Prophet
2023-10-17 13:00:00,29260.250428219413,BTC,Prophet
2023-10-17 14:00:00,29263.583432364605,BTC,Prophet
2023-10-17 15:00:00,29275.849060421308,BTC,Prophet
2023-10-17 16:00:00,29290.340752642194,BTC,Prophet
2023-10-17 17:00:00,29299.76840390755,BTC,Prophet
2023-10-17 18:00:00,29303.405284152213,BTC,Prophet
2023-10-17 19:00:00,29307.385271550847,BTC,Prophet
2023-10-17 20:00:00,29318.07022970226,BTC,Prophet
2023-10-17 21:00:00,29335.28227700378,BTC,Prophet
2023-10-17 22:00:00,29352.23557193721,BTC,Prophet
2023-10-17 23:00:00,29362.2351850762,BTC,Prophet
2023-10-18 00:00:00,29365.436664297253,BTC,Prophet
2023-10-18 01:00:00,29368.933276554926,BTC,Prophet
2023-10-18 02:00:00,29380.13072291307,BTC,Prophet
2023-10-18 03:00:00,29400.04043643474,BTC,Prophet
2023-10-18 04:00:00,29423.097303649043,BTC,Prophet
2023-10-18 05:00:00,29443.461483423016,BTC,Prophet
2023-10-18 06:00:00,29461.221596953852,BTC,Prophet
2023-10-18 07:00:00,29482.079238176517,BTC,Prophet
2023-10-18 08:00:00,29510.79826905702,BTC,Prophet
2023-10-18 09:00:00,29545.17272414358,BTC,Prophet
2023-10-18 10:00:00,29576.926016056448,BTC,Prophet
2023-10-18 11:00:00,29599.05268002293,BTC,Prophet
2023-10-18 12:00:00,29612.530774308012,BTC,Prophet
2023-10-18 13:00:00,29625.710673924325,BTC,Prophet
2023-10-18 14:00:00,29646.759648437073,BTC,Prophet
2023-10-18 15:00:00,29676.34731716296,BTC,Prophet
2023-10-18 16:00:00,29707.54110943961,BTC,Prophet
2023-10-18 17:00:00,29732.830741483245,BTC,Prophet
2023-10-18 18:00:00,29751.277903207258,BTC,Prophet
2023-10-18 19:00:00,29768.816155695728,BTC,Prophet
2023-10-18 20:00:00,29791.62083719233,BTC,Prophet
2023-10-18 21:00:00,29819.34369396487,BTC,Prophet
2023-10-18 22:00:00,29845.046830095227,BTC,Prophet
2023-10-18 23:00:00,29861.90351974506,BTC,Prophet
2023-10-19 00:00:00,29869.959463913583,BTC,Prophet
2023-10-19 01:00:00,29876.221453700266,BTC,Prophet
2023-10-19 02:00:00,29888.033218773362,BTC,Prophet
2023-10-19 03:00:00,29906.369556242666,BTC,Prophet
2023-10-19 04:00:00,29925.65457004776,BTC,Prophet
2023-10-19 05:00:00,29940.063687980128,BTC,Prophet
2023-10-19 06:00:00,29949.726727344714,BTC,Prophet
2023-10-19 07:00:00,29960.41195989223,BTC,Prophet
2023-10-19 08:00:00,29976.97464581311,BTC,Prophet
2023-10-19 09:00:00,29997.32387045691,BTC,Prophet
2023-10-19 10:00:00,30013.320388619184,BTC,Prophet
2023-10-19 11:00:00,30018.116731245053,BTC,Prophet
2023-10-19 12:00:00,30012.867711696705,BTC,Prophet
2023-10-19 13:00:00,30006.117092426728,BTC,Prophet
2023-10-19 14:00:00,30006.239829259277,BTC,Prophet
2023-10-19 15:00:00,30014.125015517548,BTC,Prophet
2023-10-19 16:00:00,30023.068684933547,BTC,Prophet
2023-10-19 17:00:00,30025.795517800176,BTC,Prophet
2023-10-19 18:00:00,30021.60567823432,BTC,Prophet
2023-10-19 19:00:00,30016.67181866698,BTC,Prophet
2023-10-19 20:00:00,30017.40608539072,BTC,Prophet
2023-10-19 21:00:00,30023.69187758127,BTC,Prophet
2023-10-19 22:00:00,30028.81498959796,BTC,Prophet
2023-10-19 23:00:00,30026.16171497521,BTC,Prophet
2023-10-20 00:00:00,30015.977527808293,BTC,Prophet
2023-10-20 01:00:00,30005.453335560276,BTC,Prophet
2023-10-20 02:00:00,30002.09911190994,BTC,Prophet
2023-10-20 03:00:00,30007.036032339853,BTC,Prophet
2023-10-20 04:00:00,30014.812967336733,BTC,Prophet
2023-10-20 05:00:00,30019.707021875947,BTC,Prophet
2023-10-20 06:00:00,30021.925410541022,BTC,Prophet
2023-10-20 07:00:00,30027.28863351333,BTC,Prophet
2023-10-20 08:00:00,30040.678434180743,BTC,Prophet
2023-10-20 09:00:00,30060.00437898463,BTC,Prophet
2023-10-20 10:00:00,30077.101767360236,BTC,Prophet
2023-10-20 11:00:00,30085.07212557938,BTC,Prophet
2023-10-20 12:00:00,30084.994416591664,BTC,Prophet
2023-10-20 13:00:00,30085.312717684472,BTC,Prophet
2023-10-20 14:00:00,30094.27977032647,BTC,Prophet
2023-10-20 15:00:00,30112.641507917077,BTC,Prophet
2023-10-20 16:00:00,30133.531700328465,BTC,Prophet
2023-10-20 17:00:00,30149.495736556957,BTC,Prophet
2023-10-20 18:00:00,30159.639747149427,BTC,Prophet
2023-10-20 19:00:00,30169.93007380895,BTC,Prophet
2023-10-20 20:00:00,30186.56288903069,BTC,Prophet
2023-10-20 21:00:00,30209.198685362924,BTC,Prophet
2023-10-20 22:00:00,30230.896229804435,BTC,Prophet
2023-10-20 23:00:00,30244.813526556252,BTC,Prophet
2023-10-21 00:00:00,30250.969367935155,BTC,Prophet
2023-10-21 01:00:00,30256.332431580235,BTC,Prophet
2023-10-21 02:00:00,30268.197696948977,BTC,Prophet
2023-10-21 03:00:00,30287.48126901733,BTC,Prophet
2023-10-21 04:00:00,30308.53943040957,BTC,Prophet
2023-10-21 05:00:00,30325.471578749282,BTC,Prophet
2023-10-21 06:00:00,30338.324308609826,BTC,Prophet
2023-10-21 07:00:00,30352.776575854645,BTC,Prophet
2023-10-21 08:00:00,30373.589400359837,BTC,Prophet
2023-10-21 09:00:00,30398.57392610671,BTC,Prophet
2023-10-21 10:00:00,30419.490528152517,BTC,Prophet
2023-10-21 11:00:00,30429.390205577423,BTC,Prophet
2023-10-21 12:00:00,30429.326381478295,BTC,Prophet
2023-10-21 13:00:00,30427.74285476077,BTC,Prophet
2023-10-21 14:00:00,30432.917304947707,BTC,Prophet
2023-10-21 15:00:00,30445.645456616443,BTC,Prophet
2023-10-21 16:00:00,30459.13504726532,BTC,Prophet
2023-10-21 17:00:00,30466.02862873553,BTC,Prophet
2023-10-21 18:00:00,30465.55141651297,BTC,Prophet
2023-10-21 19:00:00,30463.80921066706,BTC,Prophet
2023-10-21 20:00:00,30467.156210989342,BTC,Prophet
2023-10-21 21:00:00,30475.427468993566,BTC,Prophet
2023-10-21 22:00:00,30481.87059812897,BTC,Prophet
2023-10-21 23:00:00,30479.844313937123,BTC,Prophet
2023-10-22 00:00:00,30469.577414690702,BTC,Prophet
2023-10-22 01:00:00,30458.2551931952,BTC,Prophet
2023-10-22 02:00:00,30453.39308673705,BTC,Prophet
2023-10-22 03:00:00,30456.12868809921,BTC,Prophet
