Date,Predicted,Coin,Model
2023-07-05 10:00:00,29925.886251189255,ETH,Prophet
2023-07-05 11:00:00,29935.322586966016,ETH,Prophet
2023-07-05 12:00:00,29936.151339788754,ETH,Prophet
2023-07-05 13:00:00,29936.72290960082,ETH,Prophet
2023-07-05 14:00:00,29945.20458947741,ETH,Prophet
2023-07-05 15:00:00,29962.266020819865,ETH,Prophet
2023-07-05 16:00:00,29980.97465362221,ETH,Prophet
2023-07-05 17:00:00,29993.820223325743,ETH,Prophet
2023-07-05 18:00:00,29999.86443763483,ETH,Prophet
2023-07-05 19:00:00,30005.040873988273,ETH,Prophet
2023-07-05 20:00:00,30015.52488554598,ETH,Prophet
2023-07-05 21:00:00,30030.968232051768,ETH,Prophet
2023-07-05 22:00:00,30044.433029615047,ETH,Prophet
2023-07-05 23:00:00,30049.09256298092,ETH,Prophet
2023-07-06 00:00:00,30044.992542283013,ETH,Prophet
2023-07-06 01:00:00,30039.139766303866,ETH,Prophet
2023-07-06 02:00:00,30038.8779709369,ETH,Prophet
2023-07-06 03:00:00,30045.181958064015,ETH,Prophet
2023-07-06 04:00:00,30052.47583493682,ETH,Prophet
2023-07-06 05:00:00,30054.93503119684,ETH,Prophet
2023-07-06 06:00:00,30052.68936453794,ETH,Prophet
2023-07-06 07:00:00,30051.507105632165,ETH,Prophet
2023-07-06 08:00:00,30056.24351212258,ETH,Prophet
2023-07-06 09:00:00,30064.807665345965,ETH,Prophet
2023-07-06 10:00:00,30069.060314608076,ETH,Prophet
2023-07-06 11:00:00,30062.15398389624,ETH,Prophet
2023-07-06 12:00:00,30045.243478132372,ETH,Prophet
2023-07-06 13:00:00,30026.872549855983,ETH,Prophet
2023-07-06 14:00:00,30015.41614349633,ETH,Prophet
2023-07-06 15:00:00,30011.763339504265,ETH,Prophet
2023-07-06 16:00:00,30009.210157253114,ETH,Prophet
2023-07-06 17:00:00,30000.481261195317,ETH,Prophet
2023-07-06 18:00:00,29984.876798114557,ETH,Prophet
2023-07-06 19:00:00,29968.56940162923,ETH,Prophet
2023-07-06 20:00:00,29957.97119772305,ETH,Prophet
2023-07-06 21:00:00,29952.965563780115,ETH,Prophet
2023-07-06 22:00:00,29946.838270867498,ETH,Prophet
2023-07-06 23:00:00,29932.97558773995,ETH,Prophet
2023-07-07 00:00:00,29911.62296221313,ETH,Prophet
2023-07-07 01:00:00,29889.97127397805,ETH,Prophet
2023-07-07 02:00:00,29875.53046744102,ETH,Prophet
2023-07-07 03:00:00,29869.421687318423,ETH,Prophet
2023-07-07 04:00:00,29866.193771825325,ETH,Prophet
2023-07-07 05:00:00,29860.123792170252,ETH,Prophet
2023-07-07 06:00:00,29851.41892766012,ETH,Prophet
2023-07-07 07:00:00,29845.899641705197,ETH,Prophet
2023-07-07 08:00:00,29848.447639413327,ETH,Prophet
2023-07-07 09:00:00,29856.972447443284,ETH,Prophet
2023-07-07 10:00:00,29863.309323941867,ETH,Prophet
2023-07-07 11:00:00,29860.559752388657,ETH,Prophet
2023-07-07 12:00:00,29849.802651427468,ETH,Prophet
2023-07-07 13:00:00,29839.482052539846,ETH,Prophet
2023-07-07 14:00:00,29837.850649875934,ETH,Prophet
2023-07-07 15:00:00,29845.654328008677,ETH,Prophet
2023-07-07 16:00:00,29856.026806476562,ETH,Prophet
2023-07-07 17:00:00,29861.513422429165,ETH,Prophet
2023-07-07 18:00:00,29861.220253057472,ETH,Prophet
2023-07-07 19:00:00,29861.113585202173,ETH,Prophet
2023-07-07 20:00:00,29867.389534979095,ETH,Prophet
2023-07-07 21:00:00,29879.70853704998,ETH,Prophet
2023-07-07 22:00:00,29891.129299015,ETH,Prophet
2023-07-07 23:00:00,29894.80976416445,ETH,Prophet
2023-07-08 00:00:00,29890.76866239456,ETH,Prophet
2023-07-08 01:00:00,29885.974607410644,ETH,Prophet
2023-07-08 02:00:00,29887.722513225635,ETH,Prophet
2023-07-08 03:00:00,29896.92841785957,ETH,Prophet
2023-07-08 04:00:00,29907.948535470387,ETH,Prophet
2023-07-08 05:00:00,29914.882193702906,ETH,Prophet
2023-07-08 06:00:00,29917.775915641163,ETH,Prophet
2023-07-08 07:00:00,29922.308584148177,ETH,Prophet
2023-07-08 08:00:00,29933.241144589458,ETH,Prophet
2023-07-08 09:00:00,29948.38466492818,ETH,Prophet
2023-07-08 10:00:00,29959.49944269099,ETH,Prophet
2023-07-08 11:00:00,29959.636397919705,ETH,Prophet
2023-07-08 12:00:00,29949.84887316427,ETH,Prophet
2023-07-08 13:00:00,29938.580585277312,ETH,Prophet
2023-07-08 14:00:00,29934.109130217865,ETH,Prophet
2023-07-08 15:00:00,29937.230147496037,ETH,Prophet
2023-07-08 16:00:00,29941.151288035555,ETH,Prophet
2023-07-08 17:00:00,29938.5150155985,ETH,Prophet
2023-07-08 18:00:00,29928.5464560915,ETH,Prophet
2023-07-08 19:00:00,29917.351318492936,ETH,Prophet
2023-07-08 20:00:00,29911.283710011052,ETH,Prophet
